238,135,46,49
241,135,46,49
243,136,46,49
246,135,46,50
248,136,46,50
250,136,47,50
253,137,47,50
255,137,47,51
257,137,47,51
259,138,47,51
260,138,47,51
262,138,48,52
263,139,48,52
264,139,48,52
266,139,49,52
267,139,49,52
268,140,49,52
269,140,49,52
269,140,49,53
270,140,50,53
270,140,50,53
271,140,50,53
271,140,51,53
272,140,51,54
272,141,51,53
272,141,51,54
272,141,51,54
273,141,51,54
273,142,51,54
273,142,51,54
274,142,51,54
274,142,51,54
274,142,51,54
274,142,52,55
274,142,52,55
275,142,52,54
275,142,52,55
275,142,52,55
276,142,52,55
276,142,52,55
277,142,52,55
277,142,52,54
277,142,53,55
278,142,52,54
278,142,52,54
278,141,53,55
279,141,53,53
279,141,53,54
280,141,53,54
280,141,53,54
280,140,53,54
281,140,53,53
281,140,52,53
282,147,52,46
282,139,52,53
283,139,51,53
283,139,52,52
283,138,51,52
285,138,50,52
282,138,53,52
284,137,51,52
285,137,50,52
285,137,50,52
285,137,50,51
286,136,50,52
286,136,50,51
286,136,49,51
286,136,49,50
286,135,49,51
287,135,49,50
287,134,48,50
287,134,48,50
287,133,48,50
287,133,48,50
288,132,47,50
288,132,47,49
288,132,47,49
288,131,47,49
288,131,47,49
288,130,46,49
288,130,46,48
288,130,46,48
289,129,45,48
288,129,45,48
288,128,45,47
288,128,44,47
288,128,44,47
288,127,44,46
288,127,43,46
288,126,43,46
288,126,43,46
288,126,43,45
288,125,43,45
288,125,42,45
287,124,42,45
287,124,42,44
287,123,42,45
286,123,41,44
286,123,41,44
285,122,41,44
284,122,41,43
284,121,41,43
283,121,40,43
282,121,40,42
281,120,40,42
280,120,39,42
280,119,39,42
279,119,39,42
278,118,39,42
277,118,38,41
276,117,38,41
276,117,38,41
275,116,37,41
274,116,37,40
273,116,37,40
272,115,36,40
271,115,37,40
270,114,36,38
269,114,36,39
268,114,36,39
268,113,35,39
267,113,35,39
266,113,35,38
265,113,35,38
264,112,34,38
263,112,34,37
262,112,34,37
262,112,34,37
261,111,33,37
260,111,33,37
259,111,33,37
258,110,33,37
257,110,33,37
256,110,32,37
255,110,32,36
254,110,32,36
253,110,32,35
253,110,31,36
252,110,30,35
250,110,30,35
250,109,31,35
249,110,30,35
247,109,30,35
247,109,30,35
246,109,30,35
245,109,29,35
244,109,29,34
243,110,30,33
243,111,29,32
242,116,29,28
243,110,29,33
243,111,28,33
242,111,31,32
243,111,31,32
246,112,28,33
248,112,28,33
248,113,29,32
251,114,27,32
253,114,27,32
255,114,27,32
257,115,26,32
259,116,26,32
261,116,26,32
262,117,26,31
264,117,26,31
266,118,25,32
268,118,25,31
269,119,25,31
272,119,24,31
273,120,24,31
274,120,25,30
276,120,24,30
278,119,21,32
279,121,22,30
279,122,24,30
281,122,23,30
281,122,23,30
283,122,20,30
283,123,21,30
284,122,19,30
284,123,20,30
283,123,20,29
283,123,20,29
282,124,20,29
282,124,20,29
281,124,20,29
279,124,20,29
278,124,21,29
277,125,20,29
276,125,19,29
275,125,18,29
273,125,18,28
271,125,19,29
269,125,19,29
268,125,18,29
265,126,20,29
264,126,18,28
262,126,18,29
260,126,17,29
258,126,17,29
256,127,17,29
254,127,17,29
252,127,17,28
249,127,17,29
247,128,17,29
244,128,17,29
242,128,18,29
239,128,17,28
237,129,17,28
235,129,17,28
231,129,17,28
229,129,17,28
225,129,17,29
221,130,20,28
218,130,19,29
215,130,19,29
212,130,19,28
208,131,19,28
204,131,20,29
201,131,20,28
197,132,21,28
196,132,19,27
194,132,20,27
192,133,19,27
191,133,20,27
191,133,20,27
191,133,20,26
191,133,20,27
192,133,20,27
193,134,20,27
192,133,22,27
193,133,22,27
194,134,22,27
195,134,23,27
196,134,22,26
197,134,22,27
199,134,21,26
200,133,22,27
201,133,22,27
202,133,22,27
203,134,22,27
204,134,21,26
205,134,21,26
206,134,20,26
207,134,20,26
208,134,20,26
209,134,20,26
210,134,20,26
211,134,20,26
212,135,20,25
213,133,21,27
214,135,20,25
215,137,21,24
216,135,20,25
216,135,20,24
218,135,19,24
220,135,18,24
220,135,19,24
220,135,19,24
222,136,19,24
223,136,18,24
224,136,19,25
225,135,19,25
225,136,19,25
226,136,19,25
227,136,19,25
228,136,19,25
228,135,19,25
228,135,19,25
228,135,19,25
227,135,20,25
226,136,20,24
226,135,19,25
224,135,19,25
223,135,19,25
221,135,19,25
220,136,18,24
218,135,19,25
216,136,18,25
214,136,18,25
212,136,18,25
210,136,18,25
208,135,18,25
205,135,17,25
203,135,17,25
201,136,17,24
198,136,17,24
196,136,17,25
193,136,16,24
190,136,16,24
188,135,16,25
186,136,15,24
183,135,16,25
180,136,16,24
178,135,16,24
175,135,16,25
172,135,15,24
170,135,15,25
167,135,15,25
164,135,15,25
162,135,14,24
158,135,14,25
155,135,14,25
152,135,15,24
149,135,14,24
147,134,13,25
143,135,14,25
140,134,13,26
137,135,15,24
133,135,16,25
130,134,14,25
127,135,15,25
124,134,15,25
122,134,14,25
118,135,14,25
115,135,14,25
112,134,14,25
109,134,15,25
106,134,14,25
104,134,15,25
101,134,15,25
99,134,14,25
97,134,15,25
95,134,15,25
94,134,15,25
92,134,15,25
92,134,15,25
92,134,15,25
91,134,15,25
92,134,15,24
92,134,15,25
92,134,15,25
93,134,16,25
93,133,15,25
94,134,15,23
96,133,14,24
97,133,14,24
98,133,14,24
99,133,14,23
101,133,14,24
101,133,15,23
103,133,15,24
104,133,15,24
105,133,14,24
106,132,14,24
107,132,14,23
108,132,14,24
109,132,14,24
109,132,15,23
110,132,14,23
111,133,14,22
111,133,15,21
112,131,15,23
112,131,15,23
113,131,15,22
114,131,14,21
114,130,15,23
115,131,14,21
116,130,14,21
117,131,14,21
116,130,15,22
118,130,14,21
118,130,14,22
119,130,13,22
120,130,13,21
120,130,13,22
121,130,13,21
122,130,13,22
122,130,13,22
123,130,13,21
123,130,12,22
124,130,12,21
125,130,12,22
125,130,13,21
126,130,12,21
126,130,12,21
127,129,12,21
127,129,12,21
128,129,12,21
128,129,12,21
129,129,12,21
130,129,11,21
